# name: SDSS z
# kind: filter
# channel: ir
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
900.5,0.969464
901,0.968783
901.5,0.968181
902,0.967579
902.5,0.968151
903,0.968724
903.5,0.968979
904,0.969234
904.5,0.970566
905,0.971899
905.5,0.973328
906,0.974757
906.5,0.976189
907,0.977623
907.5,0.978474
908,0.979325
908.5,0.981459
909,0.983591
909.5,0.985863
910,0.988136
910.5,0.988867
911,0.989597
911.5,0.991881
912,0.994167
912.5,0.994921
913,0.995676
913.5,0.996652
914,0.997627
914.5,0.997871
915,0.998115
915.5,0.997871
916,0.997627
916.5,0.996516
917,0.995407
917.5,0.994262
918,0.993119
918.5,0.992664
919,0.992208
919.5,0.990707
920,0.989205
920.5,0.987607
921,0.986009
921.5,0.984659
922,0.98331
922.5,0.981548
923,0.979788
923.5,0.979194
924,0.978599
924.5,0.978009
925,0.977419
925.5,0.976948
926,0.976477
926.5,0.97612
927,0.975764
927.5,0.975774
928,0.975783
928.5,0.975838
929,0.975892
929.5,0.976011
930,0.976129
930.5,0.976119
931,0.976108
931.5,0.976851
932,0.977595
932.5,0.978567
933,0.979539
933.5,0.979368
934,0.979196
934.5,0.98009
935,0.980983
935.5,0.982031
936,0.983079
936.5,0.983616
937,0.984152
937.5,0.985204
938,0.986256
938.5,0.986521
939,0.986787
939.5,0.98762
940,0.988454
940.5,0.989688
941,0.990923
941.5,0.991451
942,0.991979
942.5,0.992276
943,0.992573
943.5,0.993318
944,0.994064
944.5,0.99476
945,0.995457
945.5,0.995391
946,0.995325
946.5,0.995383
947,0.995442
947.5,0.995489
948,0.995536
948.5,0.994108
949,0.992682
949.5,0.991843
950,0.991003
950.5,0.989723
951,0.988441
951.5,0.986802
952,0.985165
952.5,0.982965
953,0.980767
953.5,0.980024
954,0.979281
954.5,0.97743
955,0.97558
955.5,0.97464
956,0.973699
956.5,0.972753
957,0.971808
957.5,0.972505
958,0.973203
958.5,0.972582
959,0.971962
959.5,0.971453
960,0.970945
960.5,0.972009
961,0.973074
961.5,0.973588
962,0.974103
962.5,0.97537
963,0.976637
963.5,0.977949
964,0.979262
964.5,0.979971
965,0.980678
965.5,0.981728
966,0.982778
966.5,0.984002
967,0.985226
967.5,0.985178
968,0.98513
968.5,0.986596
969,0.98806
969.5,0.988726
970,0.989393
970.5,0.990004
971,0.990616
971.5,0.990962
972,0.991308
972.5,0.991409
973,0.991511
973.5,0.992071
974,0.992632
974.5,0.993027
975,0.993422
975.5,0.993714
976,0.994006
976.5,0.994979
977,0.995953
977.5,0.995636
978,0.995318
978.5,0.994988
979,0.994657
979.5,0.99426
980,0.993864
980.5,0.993766
981,0.993669
981.5,0.993277
982,0.992886
982.5,0.992523
983,0.992161
983.5,0.991869
984,0.991577
984.5,0.990006
985,0.988435
985.5,0.987276
986,0.986118
986.5,0.985124
987,0.98413
987.5,0.983318
988,0.982505
988.5,0.981627
989,0.98075
989.5,0.980064
990,0.979379
990.5,0.977933
991,0.976489
991.5,0.976375
992,0.976262
992.5,0.975673
993,0.975085
993.5,0.973822
994,0.97256
994.5,0.973762
995,0.974963
995.5,0.974421
996,0.973879
996.5,0.974866
997,0.975856
997.5,0.975832
998,0.975809
998.5,0.976506
