# name: SDSS g
# kind: filter
# channel: blue green
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
644,4.96e-05
644.5,4.61e-05
645,4.18e-05
645.5,4.05e-05
646,3.86e-05
646.5,3.74e-05
647,3.76e-05
647.5,3.85e-05
648,3.92e-05
648.5,4e-05
649,4.14e-05
649.5,4.34e-05
650,4.54e-05
650.5,4.86e-05
651,5.05e-05
651.5,5.38e-05
652,5.66e-05
652.5,5.84e-05
653,5.99e-05
653.5,6.08e-05
654,6.09e-05
654.5,6.08e-05
655,5.99e-05
655.5,5.95e-05
656,6.05e-05
656.5,5.88e-05
657,5.93e-05
657.5,5.9e-05
658,5.96e-05
658.5,5.87e-05
659,6.05e-05
659.5,5.86e-05
660,5.78e-05
660.5,5.59e-05
661,5.49e-05
661.5,5.23e-05
662,5.08e-05
662.5,4.8e-05
663,4.82e-05
663.5,4.53e-05
664,4.49e-05
664.5,4.45e-05
665,4.65e-05
665.5,4.82e-05
666,4.99e-05
666.5,5.47e-05
667,5.83e-05
667.5,6.19e-05
668,6.61e-05
668.5,6.98e-05
669,6.93e-05
669.5,6.7e-05
670,6.09e-05
670.5,5.37e-05
671,4.46e-05
671.5,3.69e-05
672,3.1e-05
672.5,2.57e-05
673,2.14e-05
673.5,1.84e-05
674,1.63e-05
674.5,1.46e-05
675,1.33e-05
675.5,1.21e-05
676,1.19e-05
676.5,1.06e-05
677,1.06e-05
677.5,1.06e-05
678,1.06e-05
678.5,1.09e-05
679,1.07e-05
679.5,1.17e-05
680,1.25e-05
680.5,1.36e-05
681,1.51e-05
681.5,1.76e-05
682,2.03e-05
682.5,2.35e-05
683,2.69e-05
683.5,3.28e-05
684,3.81e-05
684.5,4.63e-05
685,5.19e-05
685.5,5.89e-05
686,6.48e-05
686.5,6.62e-05
687,6.57e-05
687.5,6.54e-05
688,6.28e-05
688.5,6.01e-05
689,5.79e-05
689.5,5.58e-05
690,5.37e-05
690.5,5.19e-05
691,5.26e-05
691.5,5.27e-05
692,5.44e-05
692.5,5.67e-05
693,5.95e-05
693.5,6.1e-05
694,6.61e-05
694.5,6.91e-05
695,7.19e-05
695.5,7.47e-05
696,7.56e-05
696.5,7.44e-05
697,7.2e-05
697.5,7.1e-05
698,6.93e-05
698.5,6.47e-05
699,6.3e-05
699.5,5.96e-05
700,5.68e-05
700.5,5.46e-05
701,5.46e-05
701.5,5.28e-05
702,5.29e-05
702.5,5.43e-05
703,5.44e-05
703.5,5.4e-05
704,5.63e-05
704.5,5.63e-05
705,5.99e-05
705.5,6.27e-05
706,6.37e-05
706.5,6.63e-05
707,6.84e-05
707.5,7.29e-05
708,7.1e-05
708.5,7.4e-05
709,7.44e-05
709.5,7.71e-05
710,7.33e-05
710.5,7.36e-05
711,7.11e-05
711.5,7.14e-05
712,6.84e-05
712.5,6.78e-05
713,6.58e-05
713.5,6.47e-05
714,6.14e-05
714.5,5.95e-05
715,5.88e-05
715.5,5.58e-05
716,5.7e-05
716.5,5.52e-05
717,5.33e-05
717.5,5.27e-05
718,5.09e-05
718.5,5.31e-05
719,5.05e-05
719.5,5.22e-05
720,5.4e-05
720.5,5.42e-05
721,5.44e-05
721.5,5.53e-05
722,5.84e-05
722.5,6.18e-05
723,6.39e-05
723.5,6.62e-05
724,6.69e-05
724.5,7.2e-05
725,7.02e-05
725.5,7.22e-05
726,7.25e-05
726.5,7.09e-05
727,6.88e-05
727.5,6.63e-05
728,6.2e-05
728.5,5.89e-05
729,5.51e-05
729.5,5.25e-05
730,4.88e-05
730.5,4.66e-05
731,4.49e-05
731.5,4.25e-05
732,4.16e-05
732.5,3.98e-05
733,3.99e-05
733.5,3.9e-05
734,3.77e-05
734.5,3.86e-05
735,4.17e-05
735.5,4.22e-05
736,4.12e-05
736.5,4.5e-05
737,4.65e-05
737.5,4.81e-05
738,5.44e-05
738.5,5.69e-05
739,5.79e-05
739.5,6.06e-05
740,6.45e-05
740.5,6.66e-05
741,6.7e-05
741.5,6.71e-05
742,6.75e-05
742.5,6.88e-05
743,6.61e-05
743.5,6.49e-05
744,6.32e-05
744.5,6.38e-05
745,6.15e-05
745.5,6.13e-05
746,6.24e-05
746.5,6.11e-05
747,5.73e-05
747.5,6e-05
748,5.88e-05
748.5,5.9e-05
749,5.68e-05
749.5,5.8e-05
750,6.05e-05
750.5,6.05e-05
751,6.35e-05
751.5,6.24e-05
752,6.08e-05
752.5,6.15e-05
753,5.94e-05
753.5,5.84e-05
754,5.71e-05
754.5,5.61e-05
755,5.55e-05
755.5,5.36e-05
756,5.44e-05
756.5,5.46e-05
757,5.2e-05
757.5,5.08e-05
758,5.2e-05
758.5,5.47e-05
759,5.67e-05
759.5,6.03e-05
760,5.78e-05
760.5,6.23e-05
761,6.18e-05
761.5,6.53e-05
762,6.32e-05
762.5,6.55e-05
763,6.39e-05
763.5,5.84e-05
764,5.74e-05
764.5,5.46e-05
765,4.73e-05
765.5,4.44e-05
766,3.5e-05
766.5,3.52e-05
767,3.12e-05
767.5,2.69e-05
768,2.43e-05
768.5,2.19e-05
769,2.11e-05
769.5,1.95e-05
770,1.7e-05
770.5,1.66e-05
771,1.39e-05
771.5,1.54e-05
772,1.45e-05
772.5,1.46e-05
773,1.47e-05
773.5,1.45e-05
774,1.32e-05
774.5,1.33e-05
775,1.51e-05
775.5,1.47e-05
776,1.5e-05
776.5,1.44e-05
777,1.69e-05
777.5,1.67e-05
778,1.78e-05
778.5,1.79e-05
779,1.72e-05
779.5,1.87e-05
780,1.8e-05
780.5,1.69e-05
781,1.63e-05
781.5,1.34e-05
782,1.55e-05
782.5,1.39e-05
783,1.25e-05
783.5,1.29e-05
784,1.19e-05
784.5,1e-05
785,1.03e-05
785.5,1.06e-05
786,9.67e-06
786.5,8.22e-06
787,8.73e-06
787.5,9.37e-06
788,9.44e-06
788.5,9.99e-06
789,1.06e-05
789.5,9.08e-06
790,1.07e-05
790.5,1.17e-05
791,1.18e-05
791.5,1.49e-05
792,1.39e-05
792.5,1.93e-05
793,2.05e-05
793.5,2.27e-05
794,2.66e-05
794.5,3.44e-05
795,4.62e-05
795.5,5.69e-05
796,7.43e-05
796.5,8.19e-05
797,8.83e-05
797.5,8.18e-05
798,7.2e-05
798.5,5.84e-05
799,4.34e-05
799.5,3.47e-05
800,3.04e-05
800.5,2.89e-05
801,2.74e-05
801.5,2.6e-05
802,2.45e-05
802.5,2.31e-05
803,2.16e-05
803.5,2.03e-05
804,1.89e-05
804.5,1.77e-05
805,1.64e-05
805.5,1.55e-05
806,1.46e-05
806.5,1.43e-05
807,1.41e-05
807.5,1.4e-05
808,1.39e-05
808.5,1.48e-05
809,1.58e-05
809.5,1.71e-05
810,1.84e-05
810.5,1.96e-05
811,2.09e-05
811.5,2.21e-05
812,2.34e-05
812.5,2.46e-05
813,2.58e-05
813.5,2.71e-05
814,2.84e-05
814.5,2.94e-05
815,3.04e-05
815.5,3.11e-05
816,3.19e-05
816.5,3.22e-05
817,3.25e-05
817.5,3.23e-05
818,3.22e-05
818.5,3.16e-05
819,3.1e-05
819.5,3.03e-05
820,2.96e-05
820.5,2.85e-05
821,2.75e-05
821.5,2.66e-05
822,2.57e-05
822.5,2.43e-05
823,2.29e-05
823.5,2.16e-05
824,2.03e-05
824.5,1.96e-05
825,1.9e-05
825.5,1.86e-05
826,1.81e-05
826.5,1.79e-05
827,1.77e-05
827.5,1.82e-05
828,1.87e-05
828.5,1.95e-05
829,2.03e-05
829.5,2.13e-05
830,2.22e-05
830.5,2.4e-05
831,2.57e-05
831.5,2.73e-05
832,2.89e-05
832.5,3.15e-05
833,3.4e-05
833.5,3.63e-05
834,3.85e-05
834.5,4.12e-05
835,4.38e-05
835.5,4.65e-05
836,4.91e-05
836.5,5.2e-05
837,5.5e-05
837.5,5.74e-05
838,5.99e-05
838.5,6.18e-05
839,6.38e-05
839.5,6.53e-05
840,6.68e-05
840.5,6.78e-05
841,6.88e-05
841.5,6.84e-05
842,6.8e-05
842.5,6.74e-05
843,6.68e-05
843.5,6.53e-05
844,6.39e-05
844.5,6.16e-05
845,5.93e-05
845.5,5.65e-05
846,5.36e-05
846.5,5.07e-05
847,4.77e-05
847.5,4.48e-05
848,4.18e-05
848.5,3.83e-05
849,3.48e-05
849.5,3.22e-05
850,2.95e-05
850.5,2.69e-05
851,2.44e-05
851.5,2.22e-05
852,2e-05
852.5,1.81e-05
853,1.62e-05
853.5,1.51e-05
854,1.39e-05
854.5,1.3e-05
855,1.21e-05
855.5,1.17e-05
856,1.13e-05
856.5,1.09e-05
857,1.04e-05
857.5,1.01e-05
858,9.85e-06
858.5,9.66e-06
859,9.46e-06
859.5,9.66e-06
860,9.86e-06
860.5,1e-05
861,1.02e-05
861.5,1.05e-05
862,1.08e-05
862.5,1.15e-05
863,1.22e-05
863.5,1.35e-05
864,1.48e-05
864.5,1.64e-05
865,1.81e-05
865.5,2.01e-05
866,2.21e-05
866.5,2.44e-05
867,2.66e-05
867.5,2.88e-05
868,3.11e-05
868.5,3.35e-05
869,3.6e-05
869.5,3.76e-05
870,3.91e-05
870.5,4.06e-05
871,4.21e-05
871.5,4.22e-05
872,4.22e-05
872.5,4.2e-05
873,4.19e-05
873.5,4.03e-05
874,3.87e-05
874.5,3.7e-05
875,3.52e-05
875.5,3.29e-05
876,3.06e-05
876.5,2.86e-05
877,2.66e-05
877.5,2.45e-05
878,2.23e-05
878.5,2.08e-05
879,1.93e-05
