# name: SDSS u
# kind: filter
# channel: uv
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
680.5,2.3e-06
681,2.46e-06
681.5,2.38e-06
682,2.08e-06
682.5,1.9e-06
683,1.98e-06
683.5,2.13e-06
684,1.95e-06
684.5,2.13e-06
685,2.54e-06
685.5,3e-06
686,3.42e-06
686.5,3.53e-06
687,3.34e-06
687.5,2.72e-06
688,2.07e-06
688.5,1.78e-06
689,1.69e-06
689.5,1.85e-06
690,2.26e-06
690.5,2.54e-06
691,2.06e-06
691.5,1.31e-06
692,9.5e-07
692.5,9.5e-07
693,9.5e-07
693.5,9.5e-07
694,9.5e-07
694.5,9.5e-07
695,9.5e-07
695.5,9.5e-07
696,9.5e-07
696.5,9.5e-07
697,9.5e-07
697.5,9.5e-07
698,9.5e-07
698.5,9.5e-07
699,9.5e-07
699.5,9.5e-07
700,9.5e-07
700.5,9.5e-07
701,9.5e-07
701.5,9.5e-07
702,9.5e-07
702.5,9.5e-07
703,9.5e-07
703.5,9.5e-07
704,9.5e-07
704.5,9.5e-07
705,9.5e-07
705.5,9.5e-07
706,9.5e-07
706.5,9.5e-07
707,1.02e-06
707.5,1.89e-06
708,2.47e-06
708.5,5.02e-06
709,7.66e-06
709.5,8.75e-06
710,7.61e-06
710.5,5.76e-06
711,2.32e-06
711.5,1.56e-06
712,9.5e-07
712.5,9.5e-07
713,9.5e-07
713.5,9.5e-07
714,9.5e-07
714.5,9.5e-07
715,9.5e-07
715.5,9.5e-07
716,9.5e-07
716.5,9.5e-07
717,9.5e-07
717.5,9.5e-07
718,9.5e-07
718.5,9.5e-07
719,9.5e-07
719.5,9.5e-07
720,9.5e-07
720.5,9.5e-07
721,9.5e-07
721.5,9.5e-07
722,9.5e-07
722.5,9.5e-07
723,9.5e-07
723.5,9.5e-07
724,9.5e-07
724.5,9.5e-07
725,9.5e-07
725.5,9.5e-07
726,9.5e-07
726.5,9.5e-07
727,9.5e-07
727.5,9.5e-07
728,9.5e-07
728.5,9.5e-07
729,9.5e-07
729.5,9.5e-07
730,9.5e-07
730.5,1.64e-06
731,3.63e-06
731.5,7.25e-06
732,1.07e-05
732.5,1.19e-05
733,1.13e-05
733.5,8.46e-06
734,7.67e-06
734.5,1.01e-05
735,1.3e-05
735.5,1.61e-05
736,1.62e-05
736.5,1.34e-05
737,6.93e-06
737.5,4.34e-06
738,2.65e-06
738.5,1.94e-06
739,1.39e-06
739.5,1.3e-06
740,1.38e-06
740.5,1.54e-06
741,2.32e-06
741.5,2.57e-06
742,3.95e-06
742.5,4.34e-06
743,4.33e-06
743.5,3.47e-06
744,2.94e-06
744.5,2.07e-06
745,2.31e-06
745.5,1.49e-06
746,2.15e-06
746.5,2.91e-06
747,3.89e-06
747.5,6.45e-06
748,6.55e-06
748.5,5.39e-06
749,3.21e-06
749.5,1.33e-06
750,9.5e-07
750.5,9.5e-07
751,9.5e-07
751.5,9.5e-07
752,9.5e-07
752.5,9.5e-07
753,9.5e-07
753.5,9.5e-07
754,9.5e-07
754.5,9.5e-07
755,9.5e-07
755.5,9.5e-07
756,9.5e-07
756.5,9.5e-07
757,1.84e-06
757.5,3.21e-06
758,6.38e-06
758.5,8.13e-06
759,7.95e-06
759.5,5.41e-06
760,2.42e-06
760.5,1.53e-06
761,9.76e-07
761.5,9.5e-07
762,1.13e-06
762.5,9.5e-07
763,1.08e-06
763.5,1.49e-06
764,2.07e-06
764.5,3.62e-06
765,5.07e-06
765.5,7.88e-06
766,1.47e-05
766.5,2.54e-05
767,3.56e-05
767.5,4.44e-05
768,4.35e-05
768.5,3.52e-05
769,2.53e-05
769.5,1.45e-05
770,9.13e-06
770.5,5.47e-06
771,3.7e-06
771.5,2.37e-06
772,1.82e-06
772.5,1.42e-06
773,1.62e-06
773.5,1.26e-06
774,1.24e-06
774.5,9.5e-07
775,9.5e-07
775.5,1.09e-06
776,9.5e-07
776.5,9.5e-07
777,9.5e-07
777.5,9.5e-07
778,1.24e-06
778.5,1.09e-06
779,1.56e-06
779.5,1.42e-06
780,1.91e-06
780.5,1.5e-06
781,1.87e-06
781.5,1.59e-06
782,1.58e-06
782.5,2.25e-06
783,2.09e-06
783.5,1.66e-06
784,2.57e-06
784.5,2.4e-06
785,1.58e-06
785.5,2.3e-06
786,2.01e-06
786.5,1.89e-06
787,2.89e-06
787.5,3.7e-06
788,4.3e-06
788.5,7.56e-06
789,1.14e-05
789.5,1.97e-05
790,2.17e-05
790.5,2.59e-05
791,2.26e-05
791.5,1.62e-05
792,1.34e-05
792.5,9.72e-06
793,5.97e-06
793.5,6.54e-06
794,7.33e-06
794.5,6.25e-06
795,7.41e-06
795.5,7.12e-06
796,7.28e-06
796.5,8.48e-06
797,6.65e-06
797.5,5.38e-06
798,4.81e-06
798.5,3.5e-06
799,2.08e-06
799.5,1.69e-06
800,6.02e-06
800.5,6.02e-06
801,6.03e-06
801.5,6.2e-06
802,6.36e-06
802.5,6.47e-06
803,6.58e-06
803.5,6.75e-06
804,6.93e-06
804.5,7.34e-06
805,7.75e-06
805.5,7.99e-06
806,8.24e-06
806.5,8.52e-06
807,8.79e-06
807.5,8.99e-06
808,9.19e-06
808.5,8.95e-06
809,8.71e-06
809.5,9.08e-06
810,9.45e-06
810.5,9.19e-06
811,8.94e-06
811.5,8.61e-06
812,8.29e-06
812.5,8.12e-06
813,7.96e-06
813.5,7.87e-06
814,7.77e-06
814.5,7.38e-06
815,6.99e-06
815.5,6.52e-06
816,6.04e-06
816.5,5.51e-06
817,4.98e-06
817.5,4.72e-06
818,4.46e-06
818.5,4.18e-06
819,3.91e-06
819.5,3.3e-06
820,2.7e-06
820.5,2.72e-06
821,2.73e-06
821.5,2.44e-06
822,2.15e-06
822.5,1.92e-06
823,1.69e-06
823.5,1.54e-06
824,1.4e-06
824.5,1.62e-06
825,1.85e-06
825.5,2.28e-06
826,2.7e-06
826.5,2.9e-06
827,3.1e-06
827.5,3.63e-06
828,4.15e-06
828.5,4.5e-06
829,4.86e-06
829.5,5.43e-06
830,6.01e-06
830.5,6.61e-06
831,7.2e-06
831.5,7.69e-06
832,8.17e-06
832.5,8.79e-06
833,9.41e-06
833.5,9.74e-06
834,1.01e-05
834.5,1.05e-05
835,1.09e-05
835.5,1.12e-05
836,1.14e-05
836.5,1.16e-05
837,1.17e-05
837.5,1.13e-05
838,1.09e-05
838.5,1.06e-05
839,1.03e-05
839.5,9.88e-06
840,9.44e-06
840.5,9.01e-06
841,8.58e-06
841.5,8.09e-06
842,7.6e-06
842.5,7.07e-06
843,6.54e-06
843.5,6.02e-06
844,5.51e-06
844.5,4.96e-06
845,4.4e-06
845.5,3.87e-06
846,3.33e-06
846.5,2.98e-06
847,2.62e-06
847.5,2.36e-06
848,2.1e-06
848.5,2.17e-06
849,2.25e-06
849.5,2.12e-06
850,1.98e-06
850.5,1.83e-06
851,1.67e-06
851.5,1.87e-06
852,2.07e-06
852.5,2.22e-06
853,2.36e-06
853.5,2.63e-06
854,2.9e-06
854.5,3.06e-06
855,3.21e-06
855.5,3.37e-06
856,3.53e-06
856.5,3.96e-06
857,4.39e-06
857.5,4.66e-06
858,4.92e-06
858.5,5.14e-06
859,5.36e-06
859.5,5.5e-06
860,5.64e-06
860.5,5.96e-06
861,6.29e-06
861.5,6.25e-06
862,6.21e-06
862.5,6.3e-06
863,6.38e-06
863.5,6.17e-06
864,5.96e-06
864.5,5.91e-06
865,5.85e-06
865.5,5.76e-06
866,5.66e-06
866.5,5.38e-06
867,5.1e-06
867.5,4.97e-06
868,4.84e-06
868.5,4.62e-06
869,4.4e-06
869.5,4.24e-06
870,4.07e-06
870.5,3.85e-06
871,3.64e-06
871.5,3.75e-06
872,3.86e-06
872.5,3.65e-06
873,3.44e-06
873.5,3.46e-06
874,3.47e-06
874.5,3.29e-06
875,3.11e-06
875.5,2.96e-06
876,2.82e-06
876.5,2.56e-06
877,2.29e-06
877.5,2.14e-06
878,2e-06
878.5,1.84e-06
879,1.69e-06
879.5,1.53e-06
880,1.36e-06
880.5,1.21e-06
881,1.05e-06
881.5,9.5e-07
882,9.5e-07
882.5,9.5e-07
883,9.5e-07
883.5,9.5e-07
884,9.5e-07
884.5,9.5e-07
885,9.85e-07
885.5,9.99e-07
886,1.01e-06
886.5,1.02e-06
887,1.03e-06
887.5,1.09e-06
888,1.14e-06
888.5,1.17e-06
889,1.2e-06
889.5,1.27e-06
890,1.34e-06
890.5,1.54e-06
891,1.74e-06
891.5,1.79e-06
892,1.84e-06
892.5,2.03e-06
893,2.22e-06
893.5,2.27e-06
894,2.32e-06
894.5,2.45e-06
895,2.58e-06
895.5,2.77e-06
896,2.96e-06
896.5,3.12e-06
897,3.28e-06
897.5,3.55e-06
898,3.82e-06
898.5,3.9e-06
899,3.98e-06
899.5,3.95e-06
900,3.92e-06
900.5,3.89e-06
901,3.85e-06
901.5,3.98e-06
902,4.1e-06
902.5,4.29e-06
903,4.48e-06
903.5,4.54e-06
904,4.6e-06
904.5,4.95e-06
905,5.29e-06
905.5,5.61e-06
906,5.94e-06
906.5,6.33e-06
907,6.72e-06
907.5,7.04e-06
908,7.36e-06
908.5,7.54e-06
909,7.72e-06
909.5,7.61e-06
910,7.51e-06
910.5,7.17e-06
911,6.83e-06
911.5,6.29e-06
912,5.76e-06
912.5,5.13e-06
913,4.5e-06
913.5,3.93e-06
914,3.36e-06
914.5,3e-06
915,2.63e-06
915.5,2.35e-06
916,2.07e-06
916.5,2.03e-06
917,1.98e-06
917.5,2.05e-06
918,2.11e-06
918.5,1.93e-06
919,1.76e-06
919.5,1.91e-06
920,2.06e-06
920.5,2.23e-06
921,2.4e-06
921.5,2.57e-06
922,2.74e-06
922.5,2.89e-06
923,3.04e-06
923.5,3.44e-06
924,3.85e-06
924.5,4.29e-06
925,4.73e-06
925.5,5.11e-06
926,5.49e-06
926.5,5.68e-06
927,5.87e-06
927.5,6.06e-06
928,6.26e-06
928.5,6.25e-06
929,6.25e-06
929.5,6.34e-06
930,6.43e-06
930.5,6.21e-06
931,5.99e-06
931.5,5.88e-06
932,5.77e-06
932.5,5.85e-06
933,5.93e-06
933.5,6e-06
934,6.07e-06
934.5,6.68e-06
935,7.29e-06
935.5,7.9e-06
936,8.5e-06
936.5,9.3e-06
937,1.01e-05
937.5,1.08e-05
938,1.15e-05
938.5,1.22e-05
939,1.29e-05
939.5,1.34e-05
940,1.39e-05
940.5,1.39e-05
941,1.38e-05
941.5,1.35e-05
942,1.32e-05
942.5,1.25e-05
943,1.18e-05
943.5,1.14e-05
944,1.09e-05
944.5,1.04e-05
945,9.91e-06
945.5,9.83e-06
946,9.74e-06
946.5,9.62e-06
947,9.5e-06
947.5,9.63e-06
948,9.77e-06
948.5,1.01e-05
949,1.03e-05
949.5,1.06e-05
950,1.08e-05
950.5,1.08e-05
951,1.09e-05
951.5,1.1e-05
952,1.11e-05
952.5,1.1e-05
953,1.09e-05
953.5,1.06e-05
954,1.03e-05
954.5,9.98e-06
955,9.62e-06
955.5,9.07e-06
956,8.52e-06
956.5,7.96e-06
957,7.4e-06
957.5,6.85e-06
958,6.31e-06
958.5,6.15e-06
959,6e-06
959.5,5.74e-06
960,5.48e-06
960.5,5.49e-06
961,5.51e-06
961.5,5.81e-06
962,6.12e-06
962.5,6.27e-06
963,6.42e-06
963.5,7.12e-06
964,7.82e-06
964.5,8.79e-06
965,9.76e-06
965.5,1.06e-05
966,1.15e-05
966.5,1.2e-05
967,1.25e-05
967.5,1.26e-05
968,1.28e-05
968.5,1.24e-05
969,1.2e-05
969.5,1.1e-05
970,1.01e-05
970.5,9.17e-06
971,8.28e-06
971.5,7.61e-06
972,6.93e-06
972.5,6.36e-06
973,5.79e-06
973.5,5.57e-06
974,5.35e-06
974.5,5.36e-06
975,5.37e-06
975.5,5.67e-06
976,5.96e-06
976.5,6.48e-06
977,6.99e-06
977.5,7.45e-06
978,7.92e-06
978.5,8.68e-06
979,9.45e-06
979.5,9.88e-06
980,1.03e-05
980.5,1.04e-05
981,1.05e-05
981.5,1.02e-05
982,9.83e-06
982.5,9.4e-06
983,8.97e-06
983.5,8.18e-06
984,7.39e-06
984.5,6.75e-06
985,6.1e-06
985.5,5.7e-06
986,5.3e-06
986.5,4.94e-06
987,4.58e-06
987.5,4.66e-06
988,4.74e-06
988.5,4.79e-06
989,4.84e-06
989.5,5.01e-06
990,5.18e-06
990.5,5.24e-06
991,5.29e-06
991.5,5.56e-06
992,5.82e-06
992.5,6.02e-06
993,6.22e-06
993.5,6.13e-06
994,6.04e-06
