# name: SDSS r
# kind: filter
# channel: green red
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
1028,3.99e-06
1029,3.53e-06
1030,3.46e-06
1031,3.12e-06
1032,3.06e-06
1033,2.96e-06
1034,2.71e-06
1035,2.67e-06
1036,2.53e-06
1037,2.46e-06
1038,2.53e-06
1039,2.27e-06
1040,2.33e-06
1041,2.32e-06
1042,2.41e-06
1043,2.37e-06
1044,2.71e-06
1045,2.79e-06
1046,3.03e-06
1047,3.16e-06
1048,3.35e-06
1049,3.71e-06
1050,4.44e-06
1051,4.87e-06
1052,5.67e-06
1053,6.05e-06
1054,6.7e-06
1055,7.64e-06
1056,8.23e-06
1057,8.52e-06
1058,8.74e-06
1059,9e-06
1060,8.6e-06
1061,8.49e-06
1062,8.43e-06
1063,7.97e-06
1064,8.01e-06
1065,7.56e-06
1066,7.56e-06
1067,7.79e-06
1068,7.84e-06
1069,8.39e-06
1070,8.86e-06
1071,9.51e-06
1072,1.06e-05
1073,1.16e-05
1074,1.28e-05
1075,1.4e-05
1076,1.48e-05
1077,1.57e-05
1078,1.58e-05
1079,1.55e-05
1080,1.47e-05
1081,1.36e-05
1082,1.22e-05
1083,1.09e-05
1084,1.01e-05
1085,8.98e-06
1086,7.98e-06
1087,7.64e-06
1088,7.59e-06
1089,7.11e-06
1090,7.17e-06
1091,7.13e-06
1092,7.08e-06
1093,7.65e-06
1094,7.82e-06
1095,8.35e-06
1096,9.26e-06
1097,9.63e-06
1098,1.07e-05
1099,1.12e-05
1100,1.19e-05
1101,1.24e-05
1102,1.25e-05
1103,1.21e-05
1104,1.16e-05
1105,1.05e-05
1106,9.68e-06
1107,8.66e-06
1108,7.8e-06
1109,7.12e-06
1110,6.56e-06
1111,5.89e-06
1112,5.57e-06
1113,5.34e-06
1114,4.91e-06
1115,5.04e-06
1116,4.83e-06
1117,4.69e-06
1118,4.87e-06
1119,5.04e-06
1120,4.96e-06
1121,5.35e-06
1122,5.56e-06
1123,5.91e-06
1124,6.49e-06
1125,6.82e-06
1126,7.07e-06
1127,7.34e-06
1128,7.68e-06
1129,7.63e-06
1130,7.32e-06
1131,7.29e-06
1132,6.68e-06
1133,6.35e-06
1134,5.64e-06
1135,5.04e-06
1136,4.6e-06
1137,4.29e-06
1138,4.21e-06
1139,3.76e-06
1140,3.42e-06
1141,3.35e-06
1142,3.3e-06
1143,2.99e-06
1144,2.9e-06
1145,3.18e-06
1146,3.09e-06
1147,2.99e-06
1148,3.04e-06
1149,3.27e-06
1150,3.34e-06
1151,3.62e-06
1152,3.75e-06
1153,3.94e-06
1154,4.33e-06
1155,4.71e-06
1156,5.5e-06
1157,6.27e-06
1158,6.8e-06
1159,7.52e-06
1160,8.88e-06
1161,1.01e-05
1162,1.14e-05
1163,1.29e-05
1164,1.38e-05
1165,1.45e-05
1166,1.46e-05
