# name: Chroma Red
# kind: filter
# channel: red
# manufacturer: Chroma
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/Chroma_RGB.json
# origin: High resolution OEM tabulated data from website
# license: GPL-3.0-or-later
wavelength_nm,value
924,9.5e-07
925,2.84086e-06
926,2.09055e-06
927,1.21634e-06
928,1.9176e-06
929,2.19506e-06
930,1.66431e-06
931,2.5861e-06
932,2.62706e-06
933,4.27392e-06
934,6.20762e-06
935,4.71014e-06
936,6.27113e-06
937,8.67524e-06
938,1.21524e-05
939,2.24867e-05
940,3.77267e-05
941,7.91235e-05
942,0.000174211
943,0.000239
944,0.000156317
945,7.52013e-05
946,3.92793e-05
947,2.69507e-05
948,1.67136e-05
949,1.33652e-05
950,9.61417e-06
951,8.06809e-06
952,8.60982e-06
953,8.61582e-06
954,6.46825e-06
955,5.19283e-06
956,6.75166e-06
957,5.86835e-06
958,6.20925e-06
959,5.87768e-06
960,5.66414e-06
961,4.16656e-06
962,5.25893e-06
963,6.21125e-06
964,5.52999e-06
965,5.10886e-06
966,4.20171e-06
967,3.51251e-06
968,4.61336e-06
969,4.71336e-06
970,4.41341e-06
971,5.54527e-06
972,4.44113e-06
973,6.15915e-06
974,6.22649e-06
975,7.03582e-06
976,8.09227e-06
977,8.93897e-06
978,7.46164e-06
979,9.06872e-06
980,1.02307e-05
981,1.27206e-05
982,1.34267e-05
983,1.52076e-05
984,1.72515e-05
985,1.99563e-05
986,2.44277e-05
987,3.14354e-05
988,3.74662e-05
989,4.65653e-05
990,6.20178e-05
991,8.01239e-05
992,0.000104903
993,0.000141157
994,0.000177692
995,0.000212785
996,0.000223544
997,0.000207023
998,0.000175279
999,0.000143961
1000,0.000113602
1001,9.29454e-05
1002,7.49485e-05
1003,6.24411e-05
1004,5.25365e-05
1005,4.68531e-05
1006,4.28557e-05
1007,3.83355e-05
1008,3.34516e-05
1009,3.22471e-05
1010,2.92722e-05
1011,2.8421e-05
1012,2.54883e-05
1013,2.45041e-05
1014,2.29435e-05
1015,2.3678e-05
1016,2.19697e-05
1017,2.17344e-05
1018,1.984e-05
1019,2.10634e-05
1020,2.21987e-05
1021,2.22628e-05
1022,2.12362e-05
1023,2.2369e-05
1024,2.05185e-05
1025,2.22465e-05
1026,2.36074e-05
1027,2.18945e-05
1028,2.45243e-05
1029,2.52103e-05
1030,2.67964e-05
1031,2.81479e-05
1032,2.71053e-05
1033,3.02497e-05
1034,2.92084e-05
1035,3.68951e-05
1036,3.56459e-05
1037,3.84603e-05
1038,4.05255e-05
1039,4.59243e-05
1040,4.84415e-05
1041,5.54297e-05
1042,5.65818e-05
1043,6.26139e-05
1044,6.80432e-05
1045,7.90685e-05
1046,8.63858e-05
1047,9.60108e-05
1048,0.000112463
1049,0.000126876
1050,0.000145364
1051,0.000166875
1052,0.000194258
1053,0.000227629
1054,0.000268445
1055,0.000317703
1056,0.000380708
1057,0.00045069
1058,0.000545128
1059,0.000657473
1060,0.000779096
1061,0.000918648
1062,0.00106805
1063,0.00119666
1064,0.00130893
1065,0.00137354
1066,0.00139211
1067,0.00137716
1068,0.00131941
1069,0.00123415
1070,0.00114057
1071,0.00106098
1072,0.000987933
1073,0.000908545
1074,0.000845608
1075,0.000798987
1076,0.000749655
1077,0.000711841
1078,0.000684826
1079,0.000653151
1080,0.000634881
1081,0.000616965
1082,0.000607346
1083,0.000597537
1084,0.000600578
1085,0.000595824
1086,0.000598884
1087,0.000599057
1088,0.000607343
1089,0.000622978
1090,0.000632439
1091,0.000647742
1092,0.000670597
1093,0.000689438
1094,0.000720836
1095,0.000750356
1096,0.000791836
1097,0.00083367
1098,0.000873923
1099,0.000934988
1100,0.000988143
