# name: Star, type A0(v)
# kind: white_reference
# channel: 
# manufacturer: A. Pickles (A.J. Pickles, PASP 110,863, 1998)
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/wb_refs/Star_a0v.json
# origin: https://www.eso.org/sci/facilities/paranal/decommissioned/isaac/tools/lib.html
# license: GPL-3.0-or-later
wavelength_nm,value
663,0.588545
663.5,0.586986
664,0.588796
664.5,0.587881
665,0.586622
665.5,0.583577
666,0.582297
666.5,0.577257
667,0.57684
667.5,0.574182
668,0.57501
668.5,0.577058
669,0.577292
669.5,0.576001
670,0.572869
670.5,0.572201
671,0.569137
671.5,0.565666
672,0.566061
672.5,0.567662
673,0.563994
673.5,0.562363
674,0.559562
674.5,0.559246
675,0.558876
675.5,0.557265
676,0.556734
676.5,0.555203
677,0.5536
677.5,0.552449
678,0.552745
678.5,0.550434
679,0.552717
679.5,0.553126
680,0.551552
680.5,0.551454
681,0.549133
681.5,0.54874
682,0.547746
682.5,0.544781
683,0.542914
683.5,0.541328
684,0.539912
684.5,0.540229
685,0.542038
685.5,0.543049
686,0.541932
686.5,0.539451
687,0.537691
687.5,0.537832
688,0.538934
688.5,0.538634
689,0.5351
689.5,0.52877
690,0.522335
690.5,0.518858
691,0.519544
691.5,0.522964
692,0.526103
692.5,0.526447
693,0.523623
693.5,0.519398
694,0.516242
694.5,0.515648
695,0.517246
695.5,0.519189
696,0.519594
696.5,0.517884
697,0.514923
697.5,0.512839
698,0.511897
698.5,0.512649
699,0.509168
699.5,0.508755
700,0.507389
700.5,0.504241
701,0.503905
701.5,0.501765
702,0.499839
702.5,0.497949
703,0.499422
703.5,0.498656
704,0.495765
704.5,0.496395
705,0.499189
705.5,0.499314
706,0.499049
706.5,0.498177
707,0.497152
707.5,0.494278
708,0.493516
708.5,0.493479
709,0.492319
709.5,0.491148
710,0.489862
710.5,0.486858
711,0.483619
711.5,0.481052
712,0.481716
712.5,0.484591
713,0.48084
713.5,0.481651
714,0.484793
714.5,0.481697
715,0.481246
715.5,0.486243
716,0.484457
716.5,0.479726
717,0.468617
717.5,0.460054
718,0.454525
718.5,0.445861
719,0.446275
719.5,0.445152
720,0.441943
720.5,0.440879
721,0.458005
721.5,0.469662
722,0.472794
722.5,0.468631
723,0.460114
723.5,0.450098
724,0.450005
724.5,0.445188
725,0.443737
725.5,0.44316
726,0.450329
726.5,0.453331
727,0.455126
727.5,0.445824
728,0.442898
728.5,0.448625
729,0.441254
729.5,0.442551
730,0.443547
730.5,0.444674
731,0.442466
731.5,0.442171
732,0.440274
732.5,0.440797
733,0.438235
733.5,0.440354
734,0.439209
734.5,0.437955
735,0.436961
735.5,0.436011
736,0.434783
736.5,0.434848
737,0.432394
737.5,0.432349
738,0.433036
738.5,0.433852
739,0.435932
739.5,0.433486
740,0.432015
740.5,0.428357
741,0.42412
741.5,0.42657
742,0.431545
742.5,0.428953
743,0.429413
743.5,0.427864
744,0.424417
744.5,0.420214
745,0.417546
745.5,0.415445
746,0.412012
746.5,0.411861
747,0.412201
747.5,0.415711
748,0.418427
748.5,0.419049
749,0.416838
749.5,0.412928
750,0.410493
750.5,0.408522
751,0.408693
751.5,0.41098
752,0.412988
752.5,0.412496
753,0.410266
753.5,0.407872
754,0.407964
754.5,0.408424
755,0.408889
755.5,0.407197
756,0.403182
756.5,0.398006
757,0.396316
757.5,0.399426
758,0.408053
758.5,0.416527
759,0.418298
759.5,0.410939
760,0.398171
760.5,0.387409
761,0.384712
761.5,0.390478
762,0.399103
762.5,0.403505
763,0.400258
763.5,0.391546
764,0.383008
764.5,0.379319
765,0.38101
765.5,0.385077
766,0.38814
766.5,0.388938
767,0.388478
767.5,0.388207
768,0.388128
768.5,0.386759
769,0.383143
769.5,0.37824
770,0.374644
770.5,0.374786
771,0.378761
771.5,0.384052
772,0.387307
772.5,0.379778
773,0.378008
773.5,0.375933
774,0.374159
774.5,0.374499
775,0.377602
775.5,0.379436
776,0.378094
776.5,0.373339
777,0.361561
777.5,0.354589
778,0.36547
778.5,0.372405
779,0.375396
779.5,0.377504
780,0.375441
780.5,0.372839
781,0.369793
781.5,0.366151
782,0.365266
782.5,0.36383
783,0.362176
783.5,0.362033
784,0.363228
784.5,0.364155
785,0.365373
785.5,0.366129
786,0.362388
786.5,0.360436
787,0.358388
787.5,0.356062
788,0.356824
788.5,0.356661
789,0.356413
789.5,0.352896
790,0.352643
790.5,0.353626
791,0.352244
791.5,0.348478
792,0.345822
792.5,0.344261
793,0.34508
793.5,0.346678
794,0.346685
794.5,0.343324
795,0.339639
795.5,0.336974
796,0.3383
796.5,0.34317
797,0.347311
797.5,0.349508
798,0.347939
798.5,0.345113
799,0.344387
799.5,0.344671
800,0.345366
800.5,0.345161
801,0.343594
801.5,0.339053
802,0.334836
802.5,0.333275
803,0.334551
803.5,0.337939
804,0.339747
804.5,0.339884
805,0.339712
805.5,0.338381
806,0.335804
806.5,0.333216
807,0.330914
807.5,0.329356
808,0.328766
808.5,0.328813
809,0.328124
809.5,0.327612
810,0.328865
810.5,0.327219
811,0.324668
811.5,0.322779
812,0.321983
812.5,0.321035
813,0.319348
813.5,0.315033
814,0.3148
814.5,0.311295
815,0.308496
815.5,0.306733
816,0.304132
